entity_id,sku,type_id,attribute_set_id,created_at,updated_at,a_la_une,am_allow_open_amount,am_available_for_wrapping,am_email_template,am_giftcard_code_image,am_giftcard_code_set,am_giftcard_fee_enable,am_giftcard_fee_type,am_giftcard_fee_value,am_giftcard_lifetime,am_giftcard_prices,am_giftcard_type,am_giftcard_usage,am_offer_item_condition,am_open_amount_max,am_open_amount_min,am_shipping_type,amasty_conf_flipper_image,amasty_conf_matrix,amasty_preorder_cart_label,amasty_preorder_note,amrolepermissions_owner,amtoolkit_canonical,amtoolkit_robots,amxnotif_hide_alert,best_seller,capacity,category_ids,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout,custom_layout_update,custom_layout_update_file,custom_stock_status,description,diameter,dimension,en_promo,format,gallery,gender_product,gift_message_available,has_options,hide_quote_buy_button,image,image_label,links_exist,links_purchased_separately,links_title,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,mgs_brand,minimal_price,mptablerate_shipping_group,msrp,msrp_display_actual_price_type,mwishlist_sku,name,news_from_date,news_to_date,old_id,options_container,page_layout,pattern,price,price_type,price_view,quantity_and_stock_status,quickorder_sku,required_options,rma_allowed,samples_title,shipment_type,short_description,simple_preselect,size,sku,sku_type,sm_degree_height,sm_degree_index,sm_degree_path,sm_degree_width,sm_featured,sm_hoverimage,sm_sizechart,small_image,small_image_label,special_from_date,special_price,special_to_date,status,swatch_image,tax_class_id,techno_ref,thickness,thumb_ar_image,thumb_degree_image,thumbnail,thumbnail_label,tier_price,trending,type,updated_at,url_key,url_path,visibility,weight,weight_type
11,286,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,16,,TR,,,,,,,,,"compas ARK écolier qui vous permetre de faire un traçage facile, rapide, en un seul mouvement. avec un meilleur rapport qualité prix 
 
 En cas de non disponibilité de la variante sélectionnée (couleur ou motif ...) une autre variante (couleur ou motif ...) de la même référence vous sera livrée.",,,,,,,0,,,/c/o/compas-bague-ecolier-opaque-a-crayon-bleu-ark-ref-248-0.jpg,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON BLEU ""ARK"" REF: 248",,,,,,"traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix","COMPAS,BAGUE,ECOLIER,OPAQUE,CRAYON,BLEU,ARK,248","COMPAS BAGUE ECOLIER OPAQUE A CRAYON BLEU ""ARK"" REF: 248",384,,,,0,,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON BLEU ""ARK"" REF: 248",,,,container2,,,100.000000,,,1,,,,,,"traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix",,,,,,,,,,,,/c/o/compas-bague-ecolier-opaque-a-crayon-bleu-ark-ref-248-0.jpg,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON BLEU ""ARK"" REF: 248",,,,1,/c/o/compas-bague-ecolier-opaque-a-crayon-bleu-ark-ref-248-0.jpg,2,248,,,,/c/o/compas-bague-ecolier-opaque-a-crayon-bleu-ark-ref-248-0.jpg,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON BLEU ""ARK"" REF: 248",,0,,,compas-bague-ecolier-opaque-a-crayon-bleu-ark-ref-248,,4,0.040000,
12,281,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,88,,TR,,,,,,,,,"compas ARK écolier qui vous permetre de faire un traçage facile, rapide, en un seul mouvement. avec un meilleur rapport qualité prix 
 
 En cas de non disponibilité de la variante sélectionnée (couleur ou motif ...) une autre variante (couleur ou motif ...) de la même référence vous sera livrée.",,,,,,,0,,,/c/o/compas-bague-ecolier-opaque-a-crayon-jaune-ark-ref-248-0.jpg,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON JAUNE ""ARK"" REF: 248",,,,,,"traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix","COMPAS,BAGUE,ECOLIER,OPAQUE,CRAYON,JAUNE,ARK,248","COMPAS BAGUE ECOLIER OPAQUE A CRAYON JAUNE ""ARK"" REF: 248",384,,,,0,,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON JAUNE ""ARK"" REF: 248",,,,container2,,,100.000000,,,1,,,,,,"traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix",,,,,,,,,,,,/c/o/compas-bague-ecolier-opaque-a-crayon-jaune-ark-ref-248-0.jpg,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON JAUNE ""ARK"" REF: 248",,,,1,/c/o/compas-bague-ecolier-opaque-a-crayon-jaune-ark-ref-248-0.jpg,2,248,,,,/c/o/compas-bague-ecolier-opaque-a-crayon-jaune-ark-ref-248-0.jpg,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON JAUNE ""ARK"" REF: 248",,0,,,compas-bague-ecolier-opaque-a-crayon-jaune-ark-ref-248,,4,0.040000,
13,278,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,,,,,,0,,default,0,0,,,197,,TR,,,,,,,,,"compas ARK écolier qui vous permetre de faire un traçage facile, rapide, en un seul mouvement. avec un meilleur rapport qualité prix 
 
 En cas de non disponibilité de la variante sélectionnée (couleur ou motif ...) une autre variante (couleur ou motif ...) de la même référence vous sera livrée.",,,,,,,0,,0,/c/o/compas-bague-ecolier-opaque-a-crayon-vert-ark-ref-248-0_1.jpg,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON VERT ""ARK"" REF: 248",,,,,,"traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix","COMPAS,BAGUE,ECOLIER,OPAQUE,CRAYON,VERT,ARK,248","COMPAS BAGUE ECOLIER OPAQUE A CRAYON VERT ""ARK"" REF: 248",384,,,,0,,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON VERT   ""ARK"" REF: 248",,,,container2,,,100.000000,,,1,,,1,,,"traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix",,,,,,,,,0,,,/c/o/compas-bague-ecolier-opaque-a-crayon-vert-ark-ref-248-0_1.jpg,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON VERT ""ARK"" REF: 248",,,,1,/c/o/compas-bague-ecolier-opaque-a-crayon-vert-ark-ref-248-0_1.jpg,2,248,,,,/c/o/compas-bague-ecolier-opaque-a-crayon-vert-ark-ref-248-0_1.jpg,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON VERT ""ARK"" REF: 248",,0,,,compas-bague-ecolier-opaque-a-crayon-vert-ark-ref-248,,4,0.040000,
14,1140607345,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,16,,CN,,,,,,,,,"Calculatrices de poche, facile à utiliser convient pour une utilisation en dehors du bureau ou du lieu de travail.",,,,,,,0,,,/c/a/calculatrice-de-poche-bleu-casio-ref-hl-815l-bu-s-dp-0.jpg,"CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP",,,,,,"Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.","CALCULATRICE,POCHE,BLEU,CASIO,HL-815L-BU-S-DP","CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP",385,,,,0,,"CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP",,,,container2,,,1200.000000,,,1,,,,,,"Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.",,,,,,,,,,,,/c/a/calculatrice-de-poche-bleu-casio-ref-hl-815l-bu-s-dp-0.jpg,"CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP",,,,1,/c/a/calculatrice-de-poche-bleu-casio-ref-hl-815l-bu-s-dp-0.jpg,2,HL-815L-BU-S-DP,,,,/c/a/calculatrice-de-poche-bleu-casio-ref-hl-815l-bu-s-dp-0.jpg,"CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP",,0,,,calculatrice-de-poche-bleu-casio-ref-hl-815l-bu-s-dp,,4,0.110000,
15,1140607342,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,153,,CN,,,,,,,,,"Calculatrices de poche, facile à utiliser convient pour une utilisation en dehors du bureau ou du lieu de travail.",,,,,,,0,,,/c/a/calculatrice-de-poche-rose-casio-ref-hl-815l-pk-s-dp-0.jpg,"CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP",,,,,,"Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.","CALCULATRICE,POCHE,ROSE,CASIO,HL-815L-PK-S-DP","CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP",385,,,,0,,"CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP",,,,container2,,,1200.000000,,,1,,,,,,"Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.",,,,,,,,,,,,/c/a/calculatrice-de-poche-rose-casio-ref-hl-815l-pk-s-dp-0.jpg,"CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP",,,,1,/c/a/calculatrice-de-poche-rose-casio-ref-hl-815l-pk-s-dp-0.jpg,2,HL-815L-PK-S-DP,,,,/c/a/calculatrice-de-poche-rose-casio-ref-hl-815l-pk-s-dp-0.jpg,"CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP",,0,,,calculatrice-de-poche-rose-casio-ref-hl-815l-pk-s-dp,,4,0.110000,
16,1140612958,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,0,,,,,0,,default,0,0,,,9,,CN,,,,,,,,,"Calculatrices de poche, facile à utiliser convient pour une utilisation en dehors du bureau ou du lieu de travail.",,,,,,,1,,0,/c/a/calculatrice-de-poche-blanc-casio-ref-hl-815l-we-w-dp-0_1.jpg,"CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP",,,,,,"Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.","CALCULATRICE,POCHE,BLANC,CASIO,HL-815L-WE-W-DP","CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP",385,,,,0,,"CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP",,,,container2,,,1200.000000,,,1,,,1,,,"Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.",,,,,,,,,0,,,/c/a/calculatrice-de-poche-blanc-casio-ref-hl-815l-we-w-dp-0_1.jpg,"CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP",,,,1,/c/a/calculatrice-de-poche-blanc-casio-ref-hl-815l-we-w-dp-0_1.jpg,2,HL-815L-WE-W-DP,,,,/c/a/calculatrice-de-poche-blanc-casio-ref-hl-815l-we-w-dp-0_1.jpg,"CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP",,0,,,calculatrice-de-poche-blanc-casio-ref-hl-815l-we-w-dp,,4,0.081000,
17,1140590669,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,CN,,,,,,,,,"<ul style=""list-style-type: square;"">
 <li>Calculatrice de bureau de 12 chiffre.</li>
 <li>Ecran extra large.</li>
 <li>Double Alimentation (pile + alimentation solaire).</li>
 <li>Key Rollover.</li>
 </ul>",,,,,,,0,,,/c/a/calculatrice-de-bureau-159x207_5-mm-casio-ref-gx-12b-bk-w-dc-0.jpg,"CALCULATRICE DE BUREAU 159x207.5 mm ""CASIO"" REF: GX-12B-BK-W-DC",,,,,,"Calculatrice de bureau de 12 chiffre, pratique et durable.","CALCULATRICE,BUREAU,159x207.5,mm,CASIO,GX-12B-BK-W-DC","CALCULATRICE DE BUREAU 159x207.5 mm ""CASIO"" REF: GX-12B-BK-W-DC",385,,,,0,,"CALCULATRICE DE BUREAU 159x207.5 mm ""CASIO"" REF: GX-12B-BK-W-DC",,,,container2,,,5600.000000,,,1,,,,,,"Calculatrice de bureau de 12 chiffre, pratique et durable.",,,,,,,,,,,,/c/a/calculatrice-de-bureau-159x207_5-mm-casio-ref-gx-12b-bk-w-dc-0.jpg,"CALCULATRICE DE BUREAU 159x207.5 mm ""CASIO"" REF: GX-12B-BK-W-DC",,,,1,/c/a/calculatrice-de-bureau-159x207_5-mm-casio-ref-gx-12b-bk-w-dc-0.jpg,2,GX-12B-BK-W-DC,,,,/c/a/calculatrice-de-bureau-159x207_5-mm-casio-ref-gx-12b-bk-w-dc-0.jpg,"CALCULATRICE DE BUREAU 159x207.5 mm ""CASIO"" REF: GX-12B-BK-W-DC",,0,,,calculatrice-de-bureau-159x207-5-mm-casio-ref-gx-12b-bk-w-dc,,4,0.323000,
18,1140590671,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,CN,,,,,,,,,"Calculatrice de bureau de 12 chiffre, écran extra large, Double Alimentation (pile + alimentation solaire), Key Rollover.",,,,,,,0,,,/c/a/calculatrice-de-bureau-129x175_5-mm-casio-ref-dx-12b-bk-w-dc-0.jpg,"CALCULATRICE DE BUREAU 129x175.5 mm ""CASIO"" REF: DX-12B-BK-W-DC",,,,,,"Calculatrice de bureau de 12 chiffre, pratique et durable.","CALCULATRICE,BUREAU,129x175.5,mm,CASIO,DX-12B-BK-W-DC","CALCULATRICE DE BUREAU 129x175.5 mm ""CASIO"" REF: DX-12B-BK-W-DC",385,,,,0,,"CALCULATRICE DE BUREAU 129x175.5 mm ""CASIO"" REF: DX-12B-BK-W-DC",,,,container2,,,4650.000000,,,1,,,,,,"Calculatrice de bureau de 12 chiffre, pratique et durable.",,,,,,,,,,,,/c/a/calculatrice-de-bureau-129x175_5-mm-casio-ref-dx-12b-bk-w-dc-0.jpg,"CALCULATRICE DE BUREAU 129x175.5 mm ""CASIO"" REF: DX-12B-BK-W-DC",,,,1,/c/a/calculatrice-de-bureau-129x175_5-mm-casio-ref-dx-12b-bk-w-dc-0.jpg,2,DX-12B-BK-W-DC,,,,/c/a/calculatrice-de-bureau-129x175_5-mm-casio-ref-dx-12b-bk-w-dc-0.jpg,"CALCULATRICE DE BUREAU 129x175.5 mm ""CASIO"" REF: DX-12B-BK-W-DC",,0,,,calculatrice-de-bureau-129x175-5-mm-casio-ref-dx-12b-bk-w-dc,,4,0.222000,
19,1737606,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,197,,FR,,,,,,,,,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.",,,,,,,0,,,/c/a/cahier-piqure-a4-96-pages-90g-conquerant--0.jpg,"CAHIER PIQURE A4 96 PAGES 90g VERT ""CONQUERANT "" REF: 100102976 / 120694",,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.","CAHIER,PIQURE,A4,96,PAGES,90g,VERT,CONQUERANT,100102976,120694","CAHIER PIQURE A4 96 PAGES 90g VERT ""CONQUERANT "" REF: 100102976 / 120694",386,,,,0,,"CAHIER PIQURE A4 96 PAGES 90g VERT ""CONQUERANT "" REF: 100102976 / 120694",,,,container2,,,850.000000,,,1,,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.",,,,,,,,,,,,/c/a/cahier-piqure-a4-96-pages-90g-conquerant--0.jpg,"CAHIER PIQURE A4 96 PAGES 90g VERT ""CONQUERANT "" REF: 100102976 / 120694",,,,1,/c/a/cahier-piqure-a4-96-pages-90g-conquerant--0.jpg,2,"100102976 / 120694",,,,/c/a/cahier-piqure-a4-96-pages-90g-conquerant--0.jpg,"CAHIER PIQURE A4 96 PAGES 90g VERT ""CONQUERANT "" REF: 100102976 / 120694",,0,,,cahier-piqure-a4-96-pages-90g-vert-conquerant-ref-100102976-120694,,4,0.676000,
20,1737506,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,0,,,,,,,,,,,1,,,0,,,,,0,,default,0,0,,,167,,FR,,,,,,,,,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.",,,,,,,0,,0,/c/a/cahier-piqure-a4-96-pages-90g-rouge-conquerant--ref-100102940--120693-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g ROUGE ""CONQUERANT "" REF: 100102940 / 120693",,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.","CAHIER,PIQURE,A4,96,PAGES,90g,ROUGE,CONQUERANT,100102940,120693","CAHIER PIQURE A4 96 PAGES 90g ROUGE ""CONQUERANT "" REF: 100102940 / 120693",386,,,,0,,"CAHIER PIQURE A4 96 PAGES 90g ROUGE ""CONQUERANT "" REF: 100102940/120693",,,,container2,,,850.000000,,,1,,,1,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.",,,,,,,,,0,,,/c/a/cahier-piqure-a4-96-pages-90g-rouge-conquerant--ref-100102940--120693-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g ROUGE ""CONQUERANT "" REF: 100102940 / 120693",,,,1,/c/a/cahier-piqure-a4-96-pages-90g-rouge-conquerant--ref-100102940--120693-0.jpg,2,"100102940 / 120693",,,,/c/a/cahier-piqure-a4-96-pages-90g-rouge-conquerant--ref-100102940--120693-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g ROUGE ""CONQUERANT "" REF: 100102940 / 120693",,0,,,cahier-piqure-a4-96-pages-90g-rouge-conquerant-ref-100102940-120693,,4,0.676000,
21,1737006,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,81,,FR,,,,,,,,,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.",,,,,,,0,,,/c/a/cahier-piqure-a4-96-pages-90g-gris-conquerant--ref-400002774--000205-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g GRIS ""CONQUERANT "" REF: 400002774 / 000205",,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.","CAHIER,PIQURE,A4,96,PAGES,90g,GRIS,CONQUERANT,400002774,000205","CAHIER PIQURE A4 96 PAGES 90g GRIS ""CONQUERANT "" REF: 400002774 / 000205",386,,,,0,,"CAHIER PIQURE A4 96 PAGES 90g GRIS ""CONQUERANT "" REF: 400002774 / 000205",,,,container2,,,850.000000,,,1,,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.",,,,,,,,,,,,/c/a/cahier-piqure-a4-96-pages-90g-gris-conquerant--ref-400002774--000205-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g GRIS ""CONQUERANT "" REF: 400002774 / 000205",,,,1,/c/a/cahier-piqure-a4-96-pages-90g-gris-conquerant--ref-400002774--000205-0.jpg,2,"400002774 / 000205",,,,/c/a/cahier-piqure-a4-96-pages-90g-gris-conquerant--ref-400002774--000205-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g GRIS ""CONQUERANT "" REF: 400002774 / 000205",,0,,,cahier-piqure-a4-96-pages-90g-gris-conquerant-ref-400002774-000205,,4,0.676000,
22,1831803,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,16,,FR,,,,,,,,,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.",,,,,,,0,,,/c/a/cahier-piqure-a4-96-pages-90g-bleu-conquerant--ref-100103774--120691-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g BLEU ""CONQUERANT "" REF: 100103774 / 120691",,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.","CAHIER,PIQURE,A4,96,PAGES,90g,BLEU,CONQUERANT,100103774,120691","CAHIER PIQURE A4 96 PAGES 90g BLEU ""CONQUERANT "" REF: 100103774 / 120691",386,,,,0,,"CAHIER PIQURE A4 96 PAGES 90g BLEU ""CONQUERANT "" REF: 100103774 / 120691",,,,container2,,,850.000000,,,1,,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.",,,,,,,,,,,,/c/a/cahier-piqure-a4-96-pages-90g-bleu-conquerant--ref-100103774--120691-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g BLEU ""CONQUERANT "" REF: 100103774 / 120691",,,,1,/c/a/cahier-piqure-a4-96-pages-90g-bleu-conquerant--ref-100103774--120691-0.jpg,2,"100103774 / 120691",,,,/c/a/cahier-piqure-a4-96-pages-90g-bleu-conquerant--ref-100103774--120691-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g BLEU ""CONQUERANT "" REF: 100103774 / 120691",,0,,,cahier-piqure-a4-96-pages-90g-bleu-conquerant-ref-100103774-120691,,4,0.676000,
23,1737106,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,194,,FR,,,,,,,,,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.",,,,,,,0,,,/c/a/cahier-piqure-a4-96-pages-90g-unicolor-conquerant--ref-400009670--002291-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g UNICOLOR ""CONQUERANT "" REF: 400009670 / 002291",,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.","CAHIER,PIQURE,A4,96,PAGES,90g,UNICOLOR,CONQUERANT,400009670,002291","CAHIER PIQURE A4 96 PAGES 90g UNICOLOR ""CONQUERANT "" REF: 400009670 / 002291",386,,,,0,,"CAHIER PIQURE A4 96 PAGES 90g UNICOLOR ""CONQUERANT "" REF: 400009670 / 002291",,,,container2,,,850.000000,,,1,,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.",,,,,,,,,,,,/c/a/cahier-piqure-a4-96-pages-90g-unicolor-conquerant--ref-400009670--002291-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g UNICOLOR ""CONQUERANT "" REF: 400009670 / 002291",,,,1,/c/a/cahier-piqure-a4-96-pages-90g-unicolor-conquerant--ref-400009670--002291-0.jpg,2,"400009670 / 002291",,,,/c/a/cahier-piqure-a4-96-pages-90g-unicolor-conquerant--ref-400009670--002291-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g UNICOLOR ""CONQUERANT "" REF: 400009670 / 002291",,0,,,cahier-piqure-a4-96-pages-90g-unicolor-conquerant-ref-400009670-002291,,4,0.676000,
24,1756307,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,144,,FR,,,,,,,,,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.",,,,,,,0,,,/c/a/cahier-piqure-a4-96-pages-90g-orange-conquerant--ref-100105478--120696-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g ORANGE ""CONQUERANT "" REF: 100105478 / 120696",,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.","CAHIER,PIQURE,A4,96,PAGES,90g,ORANGE,CONQUERANT,100105478,120696","CAHIER PIQURE A4 96 PAGES 90g ORANGE ""CONQUERANT "" REF: 100105478 / 120696",386,,,,0,,"CAHIER PIQURE A4 96 PAGES 90g ORANGE ""CONQUERANT "" REF: 100105478 / 120696",,,,container2,,,850.000000,,,1,,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.",,,,,,,,,,,,/c/a/cahier-piqure-a4-96-pages-90g-orange-conquerant--ref-100105478--120696-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g ORANGE ""CONQUERANT "" REF: 100105478 / 120696",,,,1,/c/a/cahier-piqure-a4-96-pages-90g-orange-conquerant--ref-100105478--120696-0.jpg,2,"100105478 / 120696",,,,/c/a/cahier-piqure-a4-96-pages-90g-orange-conquerant--ref-100105478--120696-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g ORANGE ""CONQUERANT "" REF: 100105478 / 120696",,0,,,cahier-piqure-a4-96-pages-90g-orange-conquerant-ref-100105478-120696,,4,0.676000,
25,1832603,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,227,,FR,,,,,,,,,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.",,,,,,,0,,,/c/a/cahier-piqure-a4-96-pages-90g-violet-conquerant--ref-100105479--120697-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g VIOLET ""CONQUERANT "" REF: 100105479 / 120697",,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.","CAHIER,PIQURE,A4,96,PAGES,90g,VIOLET,CONQUERANT,100105479,120697","CAHIER PIQURE A4 96 PAGES 90g VIOLET ""CONQUERANT "" REF: 100105479 / 120697",386,,,,0,,"CAHIER PIQURE A4 96 PAGES 90g VIOLET ""CONQUERANT "" REF: 100105479 / 120697",,,,container2,,,850.000000,,,1,,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.",,,,,,,,,,,,/c/a/cahier-piqure-a4-96-pages-90g-violet-conquerant--ref-100105479--120697-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g VIOLET ""CONQUERANT "" REF: 100105479 / 120697",,,,1,/c/a/cahier-piqure-a4-96-pages-90g-violet-conquerant--ref-100105479--120697-0.jpg,2,"100105479 / 120697",,,,/c/a/cahier-piqure-a4-96-pages-90g-violet-conquerant--ref-100105479--120697-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g VIOLET ""CONQUERANT "" REF: 100105479 / 120697",,0,,,cahier-piqure-a4-96-pages-90g-violet-conquerant-ref-100105479-120697,,4,0.676000,
26,1832203,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10",0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,88,,FR,,,,,,,,,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.",,,,,,,0,,,/c/a/cahier-piqure-a4-96-pages-90g-jaune-conquerant--ref-100102468--120692-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g JAUNE ""CONQUERANT "" REF: 100102468 / 120692",,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.","CAHIER,PIQURE,A4,96,PAGES,90g,JAUNE,CONQUERANT,100102468,120692","CAHIER PIQURE A4 96 PAGES 90g JAUNE ""CONQUERANT "" REF: 100102468 / 120692",386,,,,0,,"CAHIER PIQURE A4 96 PAGES 90g JAUNE ""CONQUERANT "" REF: 100102468 / 120692",,,,container2,,,850.000000,,,1,,,,,,"Papier satiané extra blanc - Optique Paper - fabriqué en france.",,,,,,,,,,,,/c/a/cahier-piqure-a4-96-pages-90g-jaune-conquerant--ref-100102468--120692-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g JAUNE ""CONQUERANT "" REF: 100102468 / 120692",,,,1,/c/a/cahier-piqure-a4-96-pages-90g-jaune-conquerant--ref-100102468--120692-0.jpg,2,"100102468 / 120692",,,,/c/a/cahier-piqure-a4-96-pages-90g-jaune-conquerant--ref-100102468--120692-0.jpg,"CAHIER PIQURE A4 96 PAGES 90g JAUNE ""CONQUERANT "" REF: 100102468 / 120692",,0,,,cahier-piqure-a4-96-pages-90g-jaune-conquerant-ref-100102468-120692,,4,0.676000,
