entity_id,sku,type_id,attribute_set_id,created_at,updated_at,category_ids,category_names,qty,stock_status,is_in_stock,price,special_price,url_key,name,status,visibility,name,sku,description,short_description,price,special_price,special_from_date,special_to_date,cost,weight,manufacturer,meta_title,meta_keyword,meta_description,image,small_image,thumbnail,media_gallery,old_id,tier_price,color,news_from_date,news_to_date,gallery,status,minimal_price,visibility,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,category_ids,options_container,required_options,has_options,image_label,small_image_label,thumbnail_label,created_at,updated_at,country_of_manufacture,quantity_and_stock_status,custom_layout,custom_layout_update_file,url_key,url_path,msrp,msrp_display_actual_price_type,price_type,sku_type,weight_type,price_view,shipment_type,links_purchased_separately,samples_title,links_title,links_exist,gift_message_available,swatch_image,tax_class_id,mgs_brand,pattern,format,dimension,thickness,diameter,type,capacity,a_la_une,techno_ref,trending,best_seller,gender_product,mptablerate_shipping_group,rma_allowed,en_promo,thumb_degree_image,thumb_ar_image,simple_preselect,amasty_conf_flipper_image,amasty_conf_matrix,am_giftcard_prices,am_allow_open_amount,am_open_amount_min,am_open_amount_max,am_giftcard_fee_enable,am_giftcard_fee_type,am_giftcard_fee_value,am_giftcard_type,am_giftcard_lifetime,am_email_template,am_giftcard_code_set,am_giftcard_code_image,am_available_for_wrapping,amasty_preorder_cart_label,amasty_preorder_note,custom_stock_status,hide_quote_buy_button,amrolepermissions_owner,amtoolkit_canonical,amtoolkit_robots,am_offer_item_condition,am_shipping_type,amxnotif_hide_alert,quickorder_sku,am_giftcard_usage,sm_degree_path,sm_degree_index,sm_degree_width,sm_degree_height,sm_featured,sm_sizechart,sm_hoverimage,size,mwishlist_sku
11,286,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,8,11,17,18,19,20",Categories_exported_separately,9975.0000,1,1,100.000000,,compas-bague-ecolier-opaque-a-crayon-bleu-ark-ref-248,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON BLEU ""ARK"" REF: 248",1,4,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON BLEU ""ARK"" REF: 248",,"compas ARK écolier qui vous permetre de faire un traçage facile, rapide, en un seul mouvement. avec un meilleur rapport qualité prix 
 
 En cas de non disponibilité de la variante sélectionnée (couleur ou motif ...) une autre variante (couleur ou motif ...) de la même référence vous sera livrée.","traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix",100.000000,,,,,0.040000,,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON BLEU ""ARK"" REF: 248","COMPAS,BAGUE,ECOLIER,OPAQUE,CRAYON,BLEU,ARK,248","traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix",/c/o/compas-bague-ecolier-opaque-a-crayon-bleu-ark-ref-248-0.jpg,/c/o/compas-bague-ecolier-opaque-a-crayon-bleu-ark-ref-248-0.jpg,/c/o/compas-bague-ecolier-opaque-a-crayon-bleu-ark-ref-248-0.jpg,,,,16,,,,1,,4,,,,,,,container2,,,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON BLEU ""ARK"" REF: 248","COMPAS BAGUE ECOLIER OPAQUE A CRAYON BLEU ""ARK"" REF: 248","COMPAS BAGUE ECOLIER OPAQUE A CRAYON BLEU ""ARK"" REF: 248",,,TR,1,,,compas-bague-ecolier-opaque-a-crayon-bleu-ark-ref-248,,,0,,,,,,,,,,0,/c/o/compas-bague-ecolier-opaque-a-crayon-bleu-ark-ref-248-0.jpg,2,384,,,,,,,,0,248,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,281,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,8,11,17,18,19,20",Categories_exported_separately,9981.0000,1,1,100.000000,,compas-bague-ecolier-opaque-a-crayon-jaune-ark-ref-248,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON JAUNE ""ARK"" REF: 248",1,4,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON JAUNE ""ARK"" REF: 248",,"compas ARK écolier qui vous permetre de faire un traçage facile, rapide, en un seul mouvement. avec un meilleur rapport qualité prix 
 
 En cas de non disponibilité de la variante sélectionnée (couleur ou motif ...) une autre variante (couleur ou motif ...) de la même référence vous sera livrée.","traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix",100.000000,,,,,0.040000,,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON JAUNE ""ARK"" REF: 248","COMPAS,BAGUE,ECOLIER,OPAQUE,CRAYON,JAUNE,ARK,248","traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix",/c/o/compas-bague-ecolier-opaque-a-crayon-jaune-ark-ref-248-0.jpg,/c/o/compas-bague-ecolier-opaque-a-crayon-jaune-ark-ref-248-0.jpg,/c/o/compas-bague-ecolier-opaque-a-crayon-jaune-ark-ref-248-0.jpg,,,,88,,,,1,,4,,,,,,,container2,,,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON JAUNE ""ARK"" REF: 248","COMPAS BAGUE ECOLIER OPAQUE A CRAYON JAUNE ""ARK"" REF: 248","COMPAS BAGUE ECOLIER OPAQUE A CRAYON JAUNE ""ARK"" REF: 248",,,TR,1,,,compas-bague-ecolier-opaque-a-crayon-jaune-ark-ref-248,,,0,,,,,,,,,,0,/c/o/compas-bague-ecolier-opaque-a-crayon-jaune-ark-ref-248-0.jpg,2,384,,,,,,,,0,248,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,278,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,8,11,17,18,19,20",Categories_exported_separately,9996.0000,1,1,100.000000,,compas-bague-ecolier-opaque-a-crayon-vert-ark-ref-248,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON VERT   ""ARK"" REF: 248",1,4,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON VERT   ""ARK"" REF: 248",,"compas ARK écolier qui vous permetre de faire un traçage facile, rapide, en un seul mouvement. avec un meilleur rapport qualité prix 
 
 En cas de non disponibilité de la variante sélectionnée (couleur ou motif ...) une autre variante (couleur ou motif ...) de la même référence vous sera livrée.","traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix",100.000000,,,,,0.040000,,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON VERT ""ARK"" REF: 248","COMPAS,BAGUE,ECOLIER,OPAQUE,CRAYON,VERT,ARK,248","traçage facile, rapide, en un seul mouvement.très bon rapport qualité prix",/c/o/compas-bague-ecolier-opaque-a-crayon-vert-ark-ref-248-0_1.jpg,/c/o/compas-bague-ecolier-opaque-a-crayon-vert-ark-ref-248-0_1.jpg,/c/o/compas-bague-ecolier-opaque-a-crayon-vert-ark-ref-248-0_1.jpg,,,,197,,,,1,,4,,,,,,,container2,,,"COMPAS BAGUE ECOLIER OPAQUE A CRAYON VERT ""ARK"" REF: 248","COMPAS BAGUE ECOLIER OPAQUE A CRAYON VERT ""ARK"" REF: 248","COMPAS BAGUE ECOLIER OPAQUE A CRAYON VERT ""ARK"" REF: 248",,,TR,1,,,compas-bague-ecolier-opaque-a-crayon-vert-ark-ref-248,,,0,,,,,,,,,,0,/c/o/compas-bague-ecolier-opaque-a-crayon-vert-ark-ref-248-0_1.jpg,2,384,,,,,,,,0,248,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,0,,default,1,,0,,,,,,,0,,,,
14,1140607345,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,8,22,23,24,25",Categories_exported_separately,9994.0000,1,1,1200.000000,,calculatrice-de-poche-bleu-casio-ref-hl-815l-bu-s-dp,"CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP",1,4,"CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP",,"Calculatrices de poche, facile à utiliser convient pour une utilisation en dehors du bureau ou du lieu de travail.","Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.",1200.000000,,,,,0.110000,,"CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP","CALCULATRICE,POCHE,BLEU,CASIO,HL-815L-BU-S-DP","Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.",/c/a/calculatrice-de-poche-bleu-casio-ref-hl-815l-bu-s-dp-0.jpg,/c/a/calculatrice-de-poche-bleu-casio-ref-hl-815l-bu-s-dp-0.jpg,/c/a/calculatrice-de-poche-bleu-casio-ref-hl-815l-bu-s-dp-0.jpg,,,,16,,,,1,,4,,,,,,,container2,,,"CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP","CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP","CALCULATRICE DE POCHE BLEU ""CASIO"" REF: HL-815L-BU-S-DP",,,CN,1,,,calculatrice-de-poche-bleu-casio-ref-hl-815l-bu-s-dp,,,0,,,,,,,,,,0,/c/a/calculatrice-de-poche-bleu-casio-ref-hl-815l-bu-s-dp-0.jpg,2,385,,,,,,,,0,HL-815L-BU-S-DP,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1140607342,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,8,22,23,24,25",Categories_exported_separately,9993.0000,1,1,1200.000000,,calculatrice-de-poche-rose-casio-ref-hl-815l-pk-s-dp,"CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP",1,4,"CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP",,"Calculatrices de poche, facile à utiliser convient pour une utilisation en dehors du bureau ou du lieu de travail.","Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.",1200.000000,,,,,0.110000,,"CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP","CALCULATRICE,POCHE,ROSE,CASIO,HL-815L-PK-S-DP","Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.",/c/a/calculatrice-de-poche-rose-casio-ref-hl-815l-pk-s-dp-0.jpg,/c/a/calculatrice-de-poche-rose-casio-ref-hl-815l-pk-s-dp-0.jpg,/c/a/calculatrice-de-poche-rose-casio-ref-hl-815l-pk-s-dp-0.jpg,,,,153,,,,1,,4,,,,,,,container2,,,"CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP","CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP","CALCULATRICE DE POCHE ROSE ""CASIO"" REF: HL-815L-PK-S-DP",,,CN,1,,,calculatrice-de-poche-rose-casio-ref-hl-815l-pk-s-dp,,,0,,,,,,,,,,0,/c/a/calculatrice-de-poche-rose-casio-ref-hl-815l-pk-s-dp-0.jpg,2,385,,,,,,,,0,HL-815L-PK-S-DP,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1140612958,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,8,22,23,24,25",Categories_exported_separately,9997.0000,1,1,1200.000000,,calculatrice-de-poche-blanc-casio-ref-hl-815l-we-w-dp,"CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP",1,4,"CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP",,"Calculatrices de poche, facile à utiliser convient pour une utilisation en dehors du bureau ou du lieu de travail.","Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.",1200.000000,,,,,0.081000,,"CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP","CALCULATRICE,POCHE,BLANC,CASIO,HL-815L-WE-W-DP","Calculatrices de poche, écran large de 08 caractères, calcul de pourcentage.",/c/a/calculatrice-de-poche-blanc-casio-ref-hl-815l-we-w-dp-0_1.jpg,/c/a/calculatrice-de-poche-blanc-casio-ref-hl-815l-we-w-dp-0_1.jpg,/c/a/calculatrice-de-poche-blanc-casio-ref-hl-815l-we-w-dp-0_1.jpg,,,,9,,,,1,,4,,,,,,,container2,,,"CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP","CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP","CALCULATRICE DE POCHE BLANC ""CASIO"" REF: HL-815L-WE-W-DP",,,CN,1,,,calculatrice-de-poche-blanc-casio-ref-hl-815l-we-w-dp,,,0,,,,,,,,,,1,/c/a/calculatrice-de-poche-blanc-casio-ref-hl-815l-we-w-dp-0_1.jpg,2,385,,,,,,,,0,HL-815L-WE-W-DP,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,0,,default,1,0,0,,,,,,,0,,,,
17,1140590669,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,22,26",Categories_exported_separately,9999.0000,1,1,5600.000000,,calculatrice-de-bureau-159x207-5-mm-casio-ref-gx-12b-bk-w-dc,"CALCULATRICE DE BUREAU 159x207.5 mm ""CASIO"" REF: GX-12B-BK-W-DC",1,4,"CALCULATRICE DE BUREAU 159x207.5 mm ""CASIO"" REF: GX-12B-BK-W-DC",,"<ul style=""list-style-type: square;"">
 <li>Calculatrice de bureau de 12 chiffre.</li>
 <li>Ecran extra large.</li>
 <li>Double Alimentation (pile + alimentation solaire).</li>
 <li>Key Rollover.</li>
 </ul>","Calculatrice de bureau de 12 chiffre, pratique et durable.",5600.000000,,,,,0.323000,,"CALCULATRICE DE BUREAU 159x207.5 mm ""CASIO"" REF: GX-12B-BK-W-DC","CALCULATRICE,BUREAU,159x207.5,mm,CASIO,GX-12B-BK-W-DC","Calculatrice de bureau de 12 chiffre, pratique et durable.",/c/a/calculatrice-de-bureau-159x207_5-mm-casio-ref-gx-12b-bk-w-dc-0.jpg,/c/a/calculatrice-de-bureau-159x207_5-mm-casio-ref-gx-12b-bk-w-dc-0.jpg,/c/a/calculatrice-de-bureau-159x207_5-mm-casio-ref-gx-12b-bk-w-dc-0.jpg,,,,,,,,1,,4,,,,,,,container2,,,"CALCULATRICE DE BUREAU 159x207.5 mm ""CASIO"" REF: GX-12B-BK-W-DC","CALCULATRICE DE BUREAU 159x207.5 mm ""CASIO"" REF: GX-12B-BK-W-DC","CALCULATRICE DE BUREAU 159x207.5 mm ""CASIO"" REF: GX-12B-BK-W-DC",,,CN,1,,,calculatrice-de-bureau-159x207-5-mm-casio-ref-gx-12b-bk-w-dc,,,0,,,,,,,,,,0,/c/a/calculatrice-de-bureau-159x207_5-mm-casio-ref-gx-12b-bk-w-dc-0.jpg,2,385,,,,,,,,0,GX-12B-BK-W-DC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1140590671,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,22,26",Categories_exported_separately,9997.0000,1,1,4650.000000,,calculatrice-de-bureau-129x175-5-mm-casio-ref-dx-12b-bk-w-dc,"CALCULATRICE DE BUREAU 129x175.5 mm ""CASIO"" REF: DX-12B-BK-W-DC",1,4,"CALCULATRICE DE BUREAU 129x175.5 mm ""CASIO"" REF: DX-12B-BK-W-DC",,"Calculatrice de bureau de 12 chiffre, écran extra large, Double Alimentation (pile + alimentation solaire), Key Rollover.","Calculatrice de bureau de 12 chiffre, pratique et durable.",4650.000000,,,,,0.222000,,"CALCULATRICE DE BUREAU 129x175.5 mm ""CASIO"" REF: DX-12B-BK-W-DC","CALCULATRICE,BUREAU,129x175.5,mm,CASIO,DX-12B-BK-W-DC","Calculatrice de bureau de 12 chiffre, pratique et durable.",/c/a/calculatrice-de-bureau-129x175_5-mm-casio-ref-dx-12b-bk-w-dc-0.jpg,/c/a/calculatrice-de-bureau-129x175_5-mm-casio-ref-dx-12b-bk-w-dc-0.jpg,/c/a/calculatrice-de-bureau-129x175_5-mm-casio-ref-dx-12b-bk-w-dc-0.jpg,,,,,,,,1,,4,,,,,,,container2,,,"CALCULATRICE DE BUREAU 129x175.5 mm ""CASIO"" REF: DX-12B-BK-W-DC","CALCULATRICE DE BUREAU 129x175.5 mm ""CASIO"" REF: DX-12B-BK-W-DC","CALCULATRICE DE BUREAU 129x175.5 mm ""CASIO"" REF: DX-12B-BK-W-DC",,,CN,1,,,calculatrice-de-bureau-129x175-5-mm-casio-ref-dx-12b-bk-w-dc,,,0,,,,,,,,,,0,/c/a/calculatrice-de-bureau-129x175_5-mm-casio-ref-dx-12b-bk-w-dc-0.jpg,2,385,,,,,,,,0,DX-12B-BK-W-DC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1737606,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,8,27,28,29,30,2374",Categories_exported_separately,9993.0000,1,1,850.000000,,cahier-piqure-a4-96-pages-90g-vert-conquerant-ref-100102976-120694,"CAHIER PIQURE A4 96 PAGES 90g VERT ""CONQUERANT "" REF: 100102976 / 120694",1,4,"CAHIER PIQURE A4 96 PAGES 90g VERT ""CONQUERANT "" REF: 100102976 / 120694",,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.","Papier satiané extra blanc - Optique Paper - fabriqué en france.",850.000000,,,,,0.676000,,"CAHIER PIQURE A4 96 PAGES 90g VERT ""CONQUERANT "" REF: 100102976 / 120694","CAHIER,PIQURE,A4,96,PAGES,90g,VERT,CONQUERANT,100102976,120694","Papier satiané extra blanc - Optique Paper - fabriqué en france.",/c/a/cahier-piqure-a4-96-pages-90g-conquerant--0.jpg,/c/a/cahier-piqure-a4-96-pages-90g-conquerant--0.jpg,/c/a/cahier-piqure-a4-96-pages-90g-conquerant--0.jpg,,,,197,,,,1,,4,,,,,,,container2,,,"CAHIER PIQURE A4 96 PAGES 90g VERT ""CONQUERANT "" REF: 100102976 / 120694","CAHIER PIQURE A4 96 PAGES 90g VERT ""CONQUERANT "" REF: 100102976 / 120694","CAHIER PIQURE A4 96 PAGES 90g VERT ""CONQUERANT "" REF: 100102976 / 120694",,,FR,1,,,cahier-piqure-a4-96-pages-90g-vert-conquerant-ref-100102976-120694,,,0,,,,,,,,,,0,/c/a/cahier-piqure-a4-96-pages-90g-conquerant--0.jpg,2,386,,,,,,,,0,"100102976 / 120694",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1737506,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,8,27,28,29,30,2374",Categories_exported_separately,9989.0000,1,1,850.000000,,cahier-piqure-a4-96-pages-90g-rouge-conquerant-ref-100102940-120693,"CAHIER PIQURE A4 96 PAGES 90g ROUGE ""CONQUERANT "" REF: 100102940/120693",1,4,"CAHIER PIQURE A4 96 PAGES 90g ROUGE ""CONQUERANT "" REF: 100102940/120693",,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.","Papier satiané extra blanc - Optique Paper - fabriqué en france.",850.000000,,,,,0.676000,,"CAHIER PIQURE A4 96 PAGES 90g ROUGE ""CONQUERANT "" REF: 100102940 / 120693","CAHIER,PIQURE,A4,96,PAGES,90g,ROUGE,CONQUERANT,100102940,120693","Papier satiané extra blanc - Optique Paper - fabriqué en france.",/c/a/cahier-piqure-a4-96-pages-90g-rouge-conquerant--ref-100102940--120693-0.jpg,/c/a/cahier-piqure-a4-96-pages-90g-rouge-conquerant--ref-100102940--120693-0.jpg,/c/a/cahier-piqure-a4-96-pages-90g-rouge-conquerant--ref-100102940--120693-0.jpg,,,,167,,,,1,,4,,,,,,,container2,,,"CAHIER PIQURE A4 96 PAGES 90g ROUGE ""CONQUERANT "" REF: 100102940 / 120693","CAHIER PIQURE A4 96 PAGES 90g ROUGE ""CONQUERANT "" REF: 100102940 / 120693","CAHIER PIQURE A4 96 PAGES 90g ROUGE ""CONQUERANT "" REF: 100102940 / 120693",,,FR,1,,,cahier-piqure-a4-96-pages-90g-rouge-conquerant-ref-100102940-120693,,,0,,,,,,,,,,0,/c/a/cahier-piqure-a4-96-pages-90g-rouge-conquerant--ref-100102940--120693-0.jpg,2,386,,,,,,,,0,"100102940 / 120693",0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,0,,default,1,0,0,,,,,,,0,,,,
21,1737006,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,8,27,28,29,30,2374",Categories_exported_separately,9995.0000,1,1,850.000000,,cahier-piqure-a4-96-pages-90g-gris-conquerant-ref-400002774-000205,"CAHIER PIQURE A4 96 PAGES 90g GRIS ""CONQUERANT "" REF: 400002774 / 000205",1,4,"CAHIER PIQURE A4 96 PAGES 90g GRIS ""CONQUERANT "" REF: 400002774 / 000205",,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.","Papier satiané extra blanc - Optique Paper - fabriqué en france.",850.000000,,,,,0.676000,,"CAHIER PIQURE A4 96 PAGES 90g GRIS ""CONQUERANT "" REF: 400002774 / 000205","CAHIER,PIQURE,A4,96,PAGES,90g,GRIS,CONQUERANT,400002774,000205","Papier satiané extra blanc - Optique Paper - fabriqué en france.",/c/a/cahier-piqure-a4-96-pages-90g-gris-conquerant--ref-400002774--000205-0.jpg,/c/a/cahier-piqure-a4-96-pages-90g-gris-conquerant--ref-400002774--000205-0.jpg,/c/a/cahier-piqure-a4-96-pages-90g-gris-conquerant--ref-400002774--000205-0.jpg,,,,81,,,,1,,4,,,,,,,container2,,,"CAHIER PIQURE A4 96 PAGES 90g GRIS ""CONQUERANT "" REF: 400002774 / 000205","CAHIER PIQURE A4 96 PAGES 90g GRIS ""CONQUERANT "" REF: 400002774 / 000205","CAHIER PIQURE A4 96 PAGES 90g GRIS ""CONQUERANT "" REF: 400002774 / 000205",,,FR,1,,,cahier-piqure-a4-96-pages-90g-gris-conquerant-ref-400002774-000205,,,0,,,,,,,,,,0,/c/a/cahier-piqure-a4-96-pages-90g-gris-conquerant--ref-400002774--000205-0.jpg,2,386,,,,,,,,0,"400002774 / 000205",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1831803,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,8,27,28,29,30,2374",Categories_exported_separately,9986.0000,1,1,850.000000,,cahier-piqure-a4-96-pages-90g-bleu-conquerant-ref-100103774-120691,"CAHIER PIQURE A4 96 PAGES 90g BLEU ""CONQUERANT "" REF: 100103774 / 120691",1,4,"CAHIER PIQURE A4 96 PAGES 90g BLEU ""CONQUERANT "" REF: 100103774 / 120691",,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.","Papier satiané extra blanc - Optique Paper - fabriqué en france.",850.000000,,,,,0.676000,,"CAHIER PIQURE A4 96 PAGES 90g BLEU ""CONQUERANT "" REF: 100103774 / 120691","CAHIER,PIQURE,A4,96,PAGES,90g,BLEU,CONQUERANT,100103774,120691","Papier satiané extra blanc - Optique Paper - fabriqué en france.",/c/a/cahier-piqure-a4-96-pages-90g-bleu-conquerant--ref-100103774--120691-0.jpg,/c/a/cahier-piqure-a4-96-pages-90g-bleu-conquerant--ref-100103774--120691-0.jpg,/c/a/cahier-piqure-a4-96-pages-90g-bleu-conquerant--ref-100103774--120691-0.jpg,,,,16,,,,1,,4,,,,,,,container2,,,"CAHIER PIQURE A4 96 PAGES 90g BLEU ""CONQUERANT "" REF: 100103774 / 120691","CAHIER PIQURE A4 96 PAGES 90g BLEU ""CONQUERANT "" REF: 100103774 / 120691","CAHIER PIQURE A4 96 PAGES 90g BLEU ""CONQUERANT "" REF: 100103774 / 120691",,,FR,1,,,cahier-piqure-a4-96-pages-90g-bleu-conquerant-ref-100103774-120691,,,0,,,,,,,,,,0,/c/a/cahier-piqure-a4-96-pages-90g-bleu-conquerant--ref-100103774--120691-0.jpg,2,386,,,,,,,,0,"100103774 / 120691",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1737106,simple,23,"2021-04-18 15:30:56","2026-01-21 14:28:10","2,3,8,27,28,29,30,2374",Categories_exported_separately,9990.0000,1,1,850.000000,,cahier-piqure-a4-96-pages-90g-unicolor-conquerant-ref-400009670-002291,"CAHIER PIQURE A4 96 PAGES 90g UNICOLOR ""CONQUERANT "" REF: 400009670 / 002291",1,4,"CAHIER PIQURE A4 96 PAGES 90g UNICOLOR ""CONQUERANT "" REF: 400009670 / 002291",,"Gamme des cahiers piqué avec couverture en polypropylène transparent, rigide, ultra resisstant, colorés, demandé par les écoles les écoles privées beaucoups plus.","Papier satiané extra blanc - Optique Paper - fabriqué en france.",850.000000,,,,,0.676000,,"CAHIER PIQURE A4 96 PAGES 90g UNICOLOR ""CONQUERANT "" REF: 400009670 / 002291","CAHIER,PIQURE,A4,96,PAGES,90g,UNICOLOR,CONQUERANT,400009670,002291","Papier satiané extra blanc - Optique Paper - fabriqué en france.",/c/a/cahier-piqure-a4-96-pages-90g-unicolor-conquerant--ref-400009670--002291-0.jpg,/c/a/cahier-piqure-a4-96-pages-90g-unicolor-conquerant--ref-400009670--002291-0.jpg,/c/a/cahier-piqure-a4-96-pages-90g-unicolor-conquerant--ref-400009670--002291-0.jpg,,,,194,,,,1,,4,,,,,,,container2,,,"CAHIER PIQURE A4 96 PAGES 90g UNICOLOR ""CONQUERANT "" REF: 400009670 / 002291","CAHIER PIQURE A4 96 PAGES 90g UNICOLOR ""CONQUERANT "" REF: 400009670 / 002291","CAHIER PIQURE A4 96 PAGES 90g UNICOLOR ""CONQUERANT "" REF: 400009670 / 002291",,,FR,1,,,cahier-piqure-a4-96-pages-90g-unicolor-conquerant-ref-400009670-002291,,,0,,,,,,,,,,0,/c/a/cahier-piqure-a4-96-pages-90g-unicolor-conquerant--ref-400009670--002291-0.jpg,2,386,,,,,,,,0,"400009670 / 002291",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
